LO_ID,Subject,Subject_Name,Priority,BK_Only,ECQB_2026_Change,File_Hits,First_File,DB_Rows,Coverage_Status_Suggested,LO_Text
032.04.01.12.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the difference between and principles behind reduced (flex) and derated thrust.
032.04.01.12.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain when reduced (flex) and derated thrust may and may not be used.
032.04.01.12.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the effect of using reduced (flex) and derated thrust on take-off performance including take-off speeds, take-off distance, climb performance and obstacle clearance."
032.04.01.12.05,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the assumed temperature method for determining reduced (flex) thrust performance.
032.04.01.13.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the advantages and disadvantages of using different take-off flap settings to optimise the performance-limited take-off mass (PLTOM).
032.04.01.13.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the optimum flap position and PLTOM from given figures.
032.04.01.14.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the advantages and disadvantages of the increased V2 procedure.
032.04.01.14.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain under what circumstances this procedure can be used.
032.04.01.14.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the hazards of the fast V1 and VLOF speeds associated with the increased V2 procedure and how they can be managed.
032.04.01.15.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effects on take-off performance of brake-energy and tyre-speed limits.
032.04.01.15.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain under what conditions they are more likely to become limiting.
032.04.02.01.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of climbing at constant IAS on: TAS; Mach number; climb gradient; rate of climb.
032.04.02.01.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of climbing at constant Mach number on: TAS; IAS; climb gradient; rate of climb.
032.04.02.01.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the correct sequence of climb speeds for turbojet transport aeroplanes.
032.04.02.01.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the effect on TAS when climbing in and above the troposphere at constant Mach number.
032.04.02.02.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect on the operational speed limit when climbing at constant IAS and at constant Mach number.
032.04.02.02.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the term ‘crossover altitude’ which occurs during the climb speed schedule (IAS–Mach number).
032.04.03.04.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Define the term ‘long-range cruise’.
032.04.03.04.02,032,Performance — Aeroplanes,HIGH,N,Fuel/energy scheme alignment,3,agent_tasklist.md,0,DRAFT_DONE,Explain the differences between flying at long-range speed and maximum-range speed with regard to fuel-flow and speed stability.
032.04.03.06.01,032,Performance — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Define the term ‘optimum cruise altitude’.
032.04.03.06.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the factors that affect optimum cruise altitude.
032.04.03.06.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the factors that can affect or limit the maximum operating cruise altitude.
032.04.03.06.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the purpose of, and operational reasons for, a step climb and when such a climb would be initiated for optimum range."
032.04.03.06.05,032,Performance — Aeroplanes,MED,N,,1,syllabus_canonical.json,0,DRAFT_DONE,Describe the buffet onset boundary (BOB) and determine the high- and low-speed buffet (speed/Mach number only).
032.04.03.06.06,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Analyse the influence of bank angle, mass and the 1.3g buffet margin on a step climb."
032.04.03.06.07,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe that the high-speed buffet can occur at speeds slower or faster than MMO.
032.04.03.06.08,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the reasons why a step climb may not be used (e.g. for short sectors, advantageous winds, avoiding turbulence, and due to air traffic restrictions)."
032.04.03.07.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe ‘cost index’.
032.04.03.07.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the reason for economical cruise speed.
032.04.03.07.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the effect of cost index on climb, cruise and descent speeds."
032.04.04.01.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the determination of en-route flight-path data with one-engine-inoperative in accordance with the CS-25 provision on en-route flight paths.
032.04.04.01.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the minimum obstacle-clearance height prescribed in the applicable operational requirements.
032.04.04.01.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the optimum speed that the pilot should select during drift-down.
032.04.04.01.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the influence of deceleration on the drift-down profiles.
032.04.04.02.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe and explain the factors which affect the en-route net drift-down flight path.
032.04.05.01.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of descending at constant Mach number.
032.04.05.01.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of descending at constant IAS.
032.04.05.01.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the correct sequence of descent speeds for turbojet transport aeroplanes.
032.04.05.01.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the effect on TAS when descending in and above the troposphere at constant Mach number.
032.04.05.01.05,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the following limiting speeds for descent: maximum operating speed (VMO); maximum Mach number (MMO).
032.04.05.01.06,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of a descent at constant Mach number on the margin to low- and high-speed buffet.
032.04.05.02.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the advantages and principle of a continuous descent.
032.04.05.02.02,032,Performance — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe energy management in terms of chemical, potential and kinetic energy."
032.04.05.02.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the effect of increasing/decreasing headwind and tailwind on profile management.
032.04.05.02.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the effect of the Mach number to IAS transition (speed conversion) on profile management.
032.04.05.02.05,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe situations during the descent and approach in which a pilot could find that an aeroplane flies high or fast, and explain how the pilot can manage descent angle/excess energy."
032.04.06.01.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the CS-25 requirements for the approach climb (one-engine-inoprative).
032.04.06.01.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the CS-25 requirements for the landing climb.
032.04.06.01.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of temperature and pressure altitude on approach and landing-climb performance.
032.04.06.02.01,032,Performance — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the landing distance determined according to CS 25 (‘demonstrated’ landing distance).
032.04.06.02.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the landing-field-length requirements for dry, wet and contaminated runways and the applicable operational requirements."
032.04.06.02.03,032,Performance — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Define the ‘landing distance available’ (LDA).
032.04.06.02.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Define and explain the following speeds in accordance with CS-25 or CS-Definitions: reference stall speed in the landing configuration (VSR0); reference landing speed (VREF); minimum control speed, approach and landing (VMCL)."
032.04.06.03.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the effect of runway slope, surface conditions and wind on the maximum landing mass for a given landing distance available in accordance with the applicable operational requirements."
032.04.06.03.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect on landing distance and maximum allowable landing mass of the following devices affecting deceleration: reverse; anti-skid; ground spoilers or lift dumpers; autobrakes.
032.04.06.03.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of temperature and pressure altitude on the maximum landing mass for a given landing distance available.
032.04.06.03.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of hydroplaning on landing distance required and methods of managing landing on contaminated or wet runways.
032.04.06.04.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe how brake temperature limits the turnaround times.
032.05.01.01.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine from given graphs the field-lenght-limited take-off mass (FLLTOM) and describe situations in which this limitation could be most restrictive for take-off.
032.05.01.01.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine from given graphs the climb-limited take-off mass and describe situations in which this limitation could be most restrictive for take-off.
032.05.01.01.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine from given graphs the obstacle-limited mass and describe situations in which this limitation could be most restrictive for take-off.
032.05.01.01.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine from given graphs the tyre-speed-limited take-off mass.
032.05.01.01.05,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine from given graphs the maximum brake-energy-limited take-off mass.
032.05.01.01.06,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the take-off V speeds for the actual take-off mass.
032.05.01.01.07,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the maximum take-off mass using given RTOM tables.
032.05.01.01.08,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Using RTOM tables, determine the take-off V speeds for the actual take-off weight using appropriate corrections."
032.05.01.01.09,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the assumed/flex temperature and take-off V speeds using the RTOM tables.
032.05.01.01.10,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Calculate the break cooling time following a rejected take-off given appropriate data.
032.05.02.01.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the one-engine-out net stabilising altitude (level-off altitude) from given graphs/tables.
032.05.02.01.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the maximum mass at which the net stabilising altitude with one-engine-out clears the highest relevant obstacle by the required clearance margin.
032.05.02.01.03,032,Performance — Aeroplanes,HIGH,N,Fuel/energy scheme alignment,3,agent_tasklist.md,0,DRAFT_DONE,"Determine, using drift-down graphs, fuel used, time and distance travelled in a descent from a cruise flight level to a given altitude."
032.05.03.01.01,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the field length required for landing with a given landing mass from the aeroplane performance data sheets.
032.05.03.01.02,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the landing and approach climb-limited landing mass from the aeroplane performance data sheets.
032.05.03.01.03,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Calculate the maximum allowable landing mass as the lowest of: approach-climb- and landing-climb-limited landing mass; landing-field-length-limited landing mass; structural-limited landing mass.
032.05.03.01.04,032,Performance — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Determine the brake cooling time for different landing masses using the aeroplane performance data sheets.
033.01.01.01.01,033,Flight Planning and Monitoring,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Select routes taking the following criteria into account: classification of airspace; restricted areas; VFR semicircular rules; visually conspicuous points; radio-navigation aids.
033.01.01.01.02,033,Flight Planning and Monitoring,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Find the frequencies or identifiers of radio-navigation aids from charts.
